x,psi_0,psi_1,psi_2,psi_3,psi_4,psi_5
-2.953333333333333144e+00,1.132729426864386827e-09,-6.047987875084659313e-10,-2.207652132963499551e-09,4.487771180690109740e-09,9.574747565721748230e-09,-2.038506607986605310e-08
-2.946666666666666323e+00,1.334616051021094983e-09,-7.124863937419552298e-10,-2.598288825842938990e-09,5.278072788921044193e-09,1.124960817544148142e-08,-2.392403603267165351e-08
-2.939999999999999947e+00,1.571187685049882461e-09,-8.386552720542533158e-10,-3.055507944565444982e-09,6.202370186014782543e-09,1.320635268365313352e-08,-2.805367079280440074e-08
-2.933333333333333570e+00,1.848171079752917317e-09,-9.863531755089329941e-10,-3.590206400618358704e-09,7.282465204045898057e-09,1.549046977189744456e-08,-3.286840421914172042e-08
-2.926666666666666750e+00,2.172198319157549186e-09,-1.159109027732742363e-09,-4.214986857866437962e-09,8.543550048270547264e-09,1.815445679506934346e-08,-3.847706763453029344e-08
-2.919999999999999929e+00,2.550943236299539950e-09,-1.361005315692348677e-09,-4.944411884239118235e-09,1.001470867119666329e-08,2.125884530204951596e-08,-4.500497112948992260e-08
-2.913333333333333108e+00,2.993277307775712199e-09,-1.596760801258495768e-09,-5.795293924063439395e-09,1.172948819593675859e-08,2.487336807086732119e-08,-5.259626801104722473e-08
-2.906666666666666288e+00,3.509447642750414359e-09,-1.871824934321306182e-09,-6.787025827301633565e-09,1.372654955452367766e-08,2.907828590094120335e-08,-6.141663827225079912e-08
-2.899999999999999911e+00,4.111280008960026489e-09,-2.192485522572610332e-09,-7.941957252643429041e-09,1.605040761614746125e-08,3.396589457191362893e-08,-7.165633112728995354e-08
-2.893333333333333535e+00,4.812410202543955502e-09,-2.565991405092588911e-09,-9.285822906964401866e-09,1.875227231137930916e-08,3.964223477772336497e-08,-8.353361126012998937e-08
-2.886666666666666714e+00,5.628547474068256715e-09,-3.000692090571965108e-09,-1.084822930050555548e-08,2.189100362313739823e-08,4.622903049742707260e-08,-9.729865850972587907e-08
-2.879999999999999893e+00,6.577774174061924876e-09,-3.506196558544226362e-09,-1.266320749219617191e-08,2.553419482610082208e-08,5.386588419408391844e-08,-1.132379763033351810e-07
-2.873333333333333073e+00,7.680886282275228008e-09,-4.093553685756505029e-09,-1.476984018033283754e-08,2.975940002715234633e-08,6.271276046460755405e-08,-1.316793702950646050e-07
-2.866666666666666696e+00,8.961780040592009666e-09,-4.775457052330797952e-09,-1.721297246843405942e-08,3.465552390491629987e-08,7.295279332346446052e-08,-1.529975654161614366e-07
-2.859999999999999876e+00,1.044789052538383885e-08,-5.566477206425504184e-09,-2.004401671322650985e-08,4.032439358231754272e-08,8.479545621984419767e-08,-1.776205369461221011e-07
-2.853333333333333499e+00,1.217068867680922750e-08,-6.483324824687505837e-09,-2.332186305075326591e-08,4.688253480920671967e-08,9.848013819168811212e-08,-2.060366393217115255e-07
-2.846666666666666679e+00,1.416624405631181007e-08,-7.545148602106402313e-09,-2.711390850757830724e-08,5.446317710052431133e-08,1.142801742828832997e-07,-2.388026252696191506e-07
-2.839999999999999858e+00,1.647586143600742047e-08,-8.773872142408948093e-09,-3.149721904776058906e-08,6.321851518846904550e-08,1.325073835260900687e-07,-2.765526575357376203e-07
-2.833333333333333037e+00,1.914680024191971201e-08,-1.019457460258406560e-08,-3.655984049419299515e-08,7.332225712519490298e-08,1.535171734591351650e-07,-3.200084260508086090e-07
-2.826666666666666661e+00,2.223308688479758588e-08,-1.183592037649634649e-08,-4.240227600732326827e-08,8.497249263746178869e-08,1.777142763357128739e-07,-3.699904948820846380e-07
-2.819999999999999840e+00,2.579643112574109465e-08,-1.373064368709887220e-08,-4.913914971826710979e-08,9.839491890949178925e-08,2.055591889513384256e-07,-4.274310158400740811e-07
-2.813333333333333464e+00,2.990725884785976448e-08,-1.591609459905578203e-08,-5.690107821077367962e-08,1.138464648794433807e-07,2.375753953751208872e-07,-4.933879592072996216e-07
-2.806666666666666643e+00,3.464587494906236466e-08,-1.843485366849524876e-08,-6.583677384213482666e-08,1.316193594041579467e-07,2.743574599009479413e-07,-5.690610268036837641e-07
-2.799999999999999822e+00,4.010377154481406935e-08,-2.133542321931004638e-08,-7.611540640251249906e-08,1.520456933032541619e-07,3.165800862540014516e-07,-6.558094285742447529e-07
-2.793333333333333002e+00,4.638509828390896607e-08,-2.467300408140262563e-08,-8.792925235172849278e-08,1.755025303656758452e-07,3.650082485578775594e-07,-7.551717211548014132e-07
-2.786666666666666625e+00,5.360831334625192467e-08,-2.851036755136008913e-08,-1.014966638596191759e-07,2.024176279192069868e-07,4.205085098334422930e-07,-8.688879255175496086e-07
-2.780000000000000249e+00,6.190803562124193756e-08,-3.291883334640237726e-08,-1.170653931287716985e-07,2.332758335573024758e-07,4.840616549140088740e-07,-9.989241608991932923e-07
-2.773333333333333428e+00,7.143712067118945491e-08,-3.797936542457521786e-08,-1.349163110158574677e-07,2.686262311201683825e-07,5.567767766750322579e-07,-1.147500053849190451e-06
-2.766666666666666607e+00,8.236898537955128121e-08,-4.378379874490098214e-08,-1.553675628097400632e-07,3.090901160718598608e-07,6.399069674441185119e-07,-1.317119204484387704e-06
-2.759999999999999787e+00,9.490020868258019978e-08,-5.043621134774404305e-08,-1.787792081917529622e-07,3.553698880368931049e-07,7.348667814336463903e-07,-1.510603016978490895e-06
-2.753333333333332966e+00,1.092534384998968686e-07,-5.805445755552040589e-08,-2.055583969175163064e-07,4.082589564941385891e-07,8.432516490793780878e-07,-1.731128228029297541e-06
-2.746666666666666590e+00,1.256806379298101476e-07,-6.677187963495366685e-08,-2.361651366426243503e-07,4.686527645091564002e-07,9.668594403303026653e-07,-1.982268495610697012e-06
-2.740000000000000213e+00,1.444667069749171459e-07,-7.673921693254701050e-08,-2.711187145894328130e-07,5.375610449560001155e-07,1.107714391273940200e-06,-2.268040440805196170e-06
-2.733333333333333393e+00,1.659335195292312521e-07,-8.812673330332312362e-08,-3.110048404425722796e-07,6.161214339738120189e-07,1.268093627053535708e-06,-2.592954567997958162e-06
-2.726666666666666572e+00,1.904444191070667834e-07,-1.011265856080028366e-07,-3.564835839908333077e-07,7.056145774606617369e-07,1.450556533894413122e-06,-2.962071523262795485e-06
-2.719999999999999751e+00,2.184092208439959481e-07,-1.159554581647606423e-07,-4.082981876272957240e-07,8.074808782656351276e-07,1.657977254260431204e-06,-3.381064187446673418e-06
-2.713333333333332931e+00,2.502897716697832725e-07,-1.328574903178840408e-07,-4.672848409029329068e-07,9.233390444387480132e-07,1.893580601760521028e-06,-3.856286139318230748e-06
-2.706666666666666554e+00,2.866061252611905196e-07,-1.521075267366844618e-07,-5.343835119265744519e-07,1.055006612475092006e-06,2.160981716469791044e-06,-4.394847065235988240e-06
-2.700000000000000178e+00,3.279433934482786712e-07,-1.740147226936765841e-07,-6.106499385412903885e-07,1.204522633982380459e-06,2.464229806866800971e-06,-5.004695735152880138e-06
-2.693333333333333357e+00,3.749593411910208145e-07,-1.989265394013340179e-07,-6.972688909091239493e-07,1.374172729646427569e-06,2.807856351661709334e-06,-5.694711210434390351e-06
-2.686666666666666536e+00,4.283927980836941328e-07,-2.272331675217465711e-07,-7.955688264275475556e-07,1.566516730802435681e-06,3.196928163437926655e-06,-6.474802996945005541e-06
-2.679999999999999716e+00,4.890729656028470931e-07,-2.593724202134099672e-07,-9.070380678064675637e-07,1.784419146374847879e-06,3.637105746286081317e-06,-7.356020907155102840e-06
-2.673333333333333339e+00,5.579297060109353668e-07,-2.958351405543568391e-07,-1.033342645677818131e-06,2.031082711456387692e-06,4.134707411500638270e-06,-8.350675447625658263e-06
-2.666666666666666519e+00,6.360049059822639105e-07,-3.371711718910085226e-07,-1.176345958313550551e-06,2.310085293386347854e-06,4.696779648956223482e-06,-9.472469603111832384e-06
-2.660000000000000142e+00,7.244650156507737695e-07,-3.839959436174942162e-07,-1.338130412913758118e-06,2.625420451884776797e-06,5.331174286993958424e-06,-1.073664294563978439e-05
-2.653333333333333321e+00,8.246148719102681501e-07,-4.369977291005388168e-07,-1.521021225514889035e-06,2.981541971624417924e-06,6.046633010529926623e-06,-1.216012905618394273e-05
-2.646666666666666501e+00,9.379129234462174076e-07,-4.969456369398637463e-07,-1.727612569876758878e-06,3.383412708593441463e-06,6.852879845639439265e-06,-1.376172730791119564e-05
-2.639999999999999680e+00,1.065987984162981922e-06,-5.646984015024795227e-07,-1.960796279752557523e-06,3.836558115731134735e-06,7.760722259051508538e-06,-1.556229012324473484e-05
-2.633333333333333304e+00,1.210657651408958007e-06,-6.412140436998994175e-07,-2.223793323741811358e-06,4.347124838612240449e-06,8.782161562774004805e-06,-1.758492688208710704e-05
-2.626666666666666483e+00,1.373948535711557304e-06,-7.275604782981571044e-07,-2.520188287483048487e-06,4.921944798413252473e-06,9.930513357412880390e-06,-1.985522572525242610e-05
-2.620000000000000107e+00,1.558118459629497205e-06,-8.249271496688470170e-07,-2.853967114268079620e-06,5.568605207008313917e-06,1.122053879258445917e-05,-2.240149456528224263e-05
-2.613333333333333286e+00,1.765680794825532168e-06,-9.346377838116319081e-07,-3.229558372256911174e-06,6.295524987797719768e-06,1.266858746906620949e-05,-2.525502268611460520e-05
-2.606666666666666465e+00,1.999431118570574400e-06,-1.058164350710163167e-06,-3.651878334340764425e-06,7.112038105743989164e-06,1.429275285488827843e-05,-2.845036438326020559e-05
-2.599999999999999645e+00,2.262476383620130955e-06,-1.197142337628398383e-06,-4.126380175335066515e-06,8.028484341044604894e-06,1.611304113631419657e-05,-3.202564616689260884e-05
-2.593333333333333268e+00,2.558266808763701011e-06,-1.353387440815790774e-06,-4.659107610574077712e-06,9.056308072861848893e-06,1.815155447445225271e-05,-3.602289912122029546e-05
-2.586666666666666892e+00,2.890630711342108589e-06,-1.528913790269240150e-06,-5.256753320107627690e-06,1.020816567250187881e-05,2.043268968891257204e-05,-4.048841808427020277e-05
-2.580000000000000071e+00,3.263812517658513456e-06,-1.725953829696787923e-06,-5.926722523545676421e-06,1.149804213931824165e-05,2.298335344128819621e-05,-4.547314938232462181e-05
-2.573333333333333250e+00,3.682514202474430308e-06,-1.946979981640834494e-06,-6.677202092128566645e-06,1.294137764732633236e-05,2.583319504307421551e-05,-5.103310892221667541e-05
-2.566666666666666430e+00,4.151940424677175845e-06,-2.194728235842999763e-06,-7.517235606783022232e-06,1.455520470595793626e-05,2.901485806470183556e-05,-5.722983251195526465e-05
-2.559999999999999609e+00,4.677847642720197544e-06,-2.472223807362425371e-06,-8.456804793711295910e-06,1.635829667444596046e-05,3.256425197438038866e-05,-6.413086034511868540e-05
-2.553333333333333233e+00,5.266597510558725138e-06,-2.782809019685537709e-06,-9.506917792399776406e-06,1.837132840587993445e-05,3.652084508710453910e-05,-7.181025764647462216e-05
-2.546666666666666856e+00,5.925214872511094798e-06,-3.130173577076749532e-06,-1.067970473476140641e-05,2.061704983386629443e-05,4.092798015515962108e-05,-8.034917353464742591e-05
-2.540000000000000036e+00,6.661450693746624235e-06,-3.518387399702055406e-06,-1.198852113837080211e-05,2.312047335179942669e-05,4.583321398137663066e-05,-8.983644021160058237e-05
-2.533333333333333215e+00,7.483850281903968804e-06,-3.951936204593700484e-06,-1.344805964132951410e-05,2.590907587181628827e-05,5.128868248484486401e-05,-1.003692146374186790e-04
-2.526666666666666394e+00,8.401827174643130379e-06,-4.435760025293591885e-06,-1.507447063111758525e-05,2.901301648736540924e-05,5.735149269534846848e-05,-1.120536648914873326e-04
-2.519999999999999574e+00,9.425743087686979657e-06,-4.975294872991806617e-06,-1.688549234474169563e-05,3.246537069974661695e-05,6.408414319697773164e-05,-1.250057034567590708e-04
-2.513333333333333197e+00,1.056699433806422141e-05,-5.576517752136792340e-06,-1.890059104246265812e-05,3.630238220472476390e-05,7.155497458266835099e-05,-1.393517696913758894e-04
-2.506666666666666821e+00,1.183810517776790550e-05,-6.245995253803988888e-06,-2.114111188224617702e-05,4.056373327012230634e-05,7.983865151929663278e-05,-1.552296637704664349e-04
-2.500000000000000000e+00,1.325282849382685017e-05,-6.990935960533872433e-06,-2.363044114668913067e-05,4.529283476886176134e-05,8.901667805682149512e-05,-1.727894343893649886e-04
-2.493333333333333179e+00,1.482625435177798191e-05,-7.819246906849011756e-06,-2.639418049837251307e-05,5.053713696394703420e-05,9.917794784420021139e-05,-1.921943225166763665e-04
-2.486666666666666359e+00,1.657492688064393351e-05,-8.739594350187764526e-06,-2.946033396321361608e-05,5.634846217200714359e-05,1.104193309387574239e-04,-2.136217634703654260e-04
-2.479999999999999982e+00,1.851697001867108662e-05,-9.761469117501025221e-06,-3.285950836424986421e-05,6.278336045991794821e-05,1.228462989136685525e-04,-2.372644495611577473e-04
-2.473333333333333162e+00,2.067222266016852957e-05,-1.089525680319347652e-05,-3.662512795018882416e-05,6.990348955428461405e-05,1.365735899795087100e-04,-2.633314555037470292e-04
-2.466666666666666785e+00,2.306238376469816142e-05,-1.215231310439366766e-05,-4.079366398379060521e-05,7.777602016580516470e-05,1.517259158396594150e-04,-2.920494287363275361e-04
-2.459999999999999964e+00,2.571116801048084811e-05,-1.354504458964346529e-05,-4.540488007448561917e-05,8.647406794931591857e-05,1.684387119949767864e-04,-3.236638467114882705e-04
-2.453333333333333144e+00,2.864447259407348290e-05,-1.508699520693816131e-05,-5.050209405733117001e-05,9.607715333519275039e-05,1.868589331996922773e-04,-3.584403431251875142e-04
-2.446666666666666323e+00,3.189055579799673218e-05,-1.679293884654909871e-05,-5.613245723622128089e-05,1.066716904782769943e-04,2.071458957472035122e-04,-3.966661049340243061e-04
-2.439999999999999947e+00,3.548022796690347794e-05,-1.867897828314143873e-05,-6.234725182291686672e-05,1.183515065761208464e-04,2.294721682303609174e-04,-4.386513418729842662e-04
-2.433333333333333126e+00,3.944705555091207954e-05,-2.076265083027578292e-05,-6.920220741467613854e-05,1.312183928085930830e-04,2.540245123751867589e-04,-4.847308300249101340e-04
-2.426666666666666750e+00,4.382757889171602243e-05,-2.306304104836288916e-05,-7.675783736174347218e-05,1.453826881452245851e-04,2.810048754887855887e-04,-5.352655308078093201e-04
-2.419999999999999929e+00,4.866154444284039385e-05,-2.560090085443101853e-05,-8.507979588139175911e-05,1.609638972545608757e-04,3.106314359906213875e-04,-5.906442865354355476e-04
-2.413333333333333108e+00,5.399215212975468331e-05,-2.839877738856394059e-05,-9.423925677728922721e-05,1.780913437306687515e-04,3.431397034104349429e-04,-6.512855934691157925e-04
-2.406666666666666288e+00,5.986631856826845710e-05,-3.148114899746916708e-05,-1.043133146213484803e-04,1.969048598252461557e-04,3.787836741349623121e-04,-7.176394530132964222e-04
-2.399999999999999911e+00,6.633495687052077172e-05,-3.487456970023018586e-05,-1.153854092495726059e-04,2.175555138389334521e-04,4.178370440683825196e-04,-7.901893014126014272e-04
-2.393333333333333535e+00,7.345327377670439429e-05,-3.860782250476764161e-05,-1.275457744133943452e-04,2.402063762818336238e-04,4.605944792371993377e-04,-8.694540179832404127e-04
-2.386666666666666714e+00,8.128108485721388990e-05,-4.271208194576436992e-05,-1.408919114132547664e-04,2.650333258603367287e-04,5.073729452181777828e-04,-9.559900115553624476e-04
-2.379999999999999893e+00,8.988314853393281349e-05,-4.722108621567309701e-05,-1.555290885213278084e-04,2.922258962845193826e-04,5.585130960971866967e-04,-1.050393384414563492e-03
-2.373333333333333073e+00,9.932951967063737063e-05,-5.217131925979874552e-05,-1.715708669750027064e-04,3.219881648170786533e-04,6.143807234765392934e-04,-1.153302172609393505e-03
-2.366666666666666252e+00,1.096959234807366366e-04,-5.760220320419727214e-05,-1.891396542916230577e-04,3.545396834003829026e-04,6.753682658379372506e-04,-1.265398661036788285e-03
-2.359999999999999876e+00,1.210641504955398498e-04,-6.355630148112974655e-05,-2.083672856176858261e-04,3.901164531022254748e-04,7.418963783366960916e-04,-1.387411771228340375e-03
-2.353333333333333499e+00,1.335224733276721551e-04,-7.007953301091756596e-05,-2.293956337818590203e-04,4.289719425127073624e-04,8.144155628499460953e-04,-1.520119519236936114e-03
-2.346666666666666679e+00,1.471660859518899808e-04,-7.722139779112740133e-05,-2.523772486704343142e-04,4.713781506038318674e-04,8.934078578263940449e-04,-1.664351540465355741e-03
-2.339999999999999858e+00,1.620975662091056599e-04,-8.503521423393540276e-05,-2.774760264858331911e-04,5.176267144293793514e-04,9.793885871875207018e-04,-1.820991677686070341e-03
-2.333333333333333037e+00,1.784273622186486480e-04,-9.357836858014366443e-05,-3.048679093831984711e-04,5.680300618949841139e-04,1.072908167209393054e-03,-1.990980627874917690e-03
-2.326666666666666661e+00,1.962743033584007349e-04,-1.029125767035110974e-04,-3.347416159066023025e-04,6.229226096666369821e-04,1.174553969970320482e-03,-2.175318642821149045e-03
