x,V,psi_0,density_0,psi_1,density_1,psi_2,density_2,psi_3,density_3,psi_4,density_4,psi_5,density_5
5.560000000000000497e-01,2.525465332479999603e+00,3.317934738575309961e-01,1.100869092944481015e-01,7.965403833537577638e-01,6.344765823133513560e-01,3.093347014441333864e-01,9.568795751753113310e-02,7.393628412582828879e-01,5.466574110335208347e-01,-5.422301882539998230e-01,2.940135770539680782e-01,1.673579610811901930e-01,2.800868713725317150e-02
5.600000000000004974e-01,2.495724799999996080e+00,3.324839592986208459e-01,1.105455831908869618e-01,8.014427856544773521e-01,6.423105386776085668e-01,3.016419840123951146e-01,9.098788651893402468e-02,7.351302867318091350e-01,5.404165384703919495e-01,-5.507935842806694904e-01,3.033735724847469450e-01,1.521685207892002345e-01,2.315525871917326409e-02
5.640000000000000568e-01,2.465965326079999631e+00,3.331736370743678677e-01,1.110046724413625979e-01,8.063289805399552757e-01,6.501664248586035422e-01,2.939092520780288709e-01,8.638264845706632167e-02,7.307374233219463555e-01,5.339771818431974237e-01,-5.591716942187949790e-01,3.126729836155175413e-01,1.369078144374741290e-01,1.874374965404584925e-02
5.680000000000005045e-01,2.436191226879996563e+00,3.338621882314146694e-01,1.114639607306685543e-01,8.111981013468885227e-01,6.580423596287968691e-01,2.861372515885747259e-01,8.187452674666330366e-02,7.261845131546712517e-01,5.273439471456868866e-01,-5.673611672701983633e-01,3.218986941262020340e-01,1.215828590589329988e-01,1.478239161694436601e-02
5.720000000000000639e-01,2.406406849279998816e+00,3.345492923516320549e-01,1.119232290129777707e-01,8.160492721044247943e-01,6.659364145021615666e-01,2.783267483688822708e-01,7.746577885759510507e-02,7.214718615885716835e-01,5.205216470640791071e-01,-5.753587002320991184e-01,3.310376339327704698e-01,1.062007309047196951e-01,1.127859524469668542e-02
5.760000000000005116e-01,2.376616570879996893e+00,3.352346276026032523e-01,1.123822555438560855e-01,8.208816077098636255e-01,6.738466138763304913e-01,2.704785281791792784e-01,7.315863420597508437e-02,7.165998177115485701e-01,5.135152987442246353e-01,-5.831610392254029662e-01,3.400767976704519580e-01,9.076856232968165406e-02,8.238931907397302815e-03
5.800000000000000711e-01,2.346824799999999822e+00,3.359178707900533634e-01,1.128408159161229801e-01,8.256942141114606004e-01,6.817709352171424930e-01,2.625933967635077915e-01,6.895529202379702127e-02,7.115687748250943967e-01,5.063301213060859007e-01,-5.907649814242530439e-01,3.490032632771980503e-01,7.529353861605653231e-02,5.669116957327596622e-03
5.840000000000005187e-01,2.317035975679996085e+00,3.365986974122321396e-01,1.132986830996114136e-01,8.304861884983762987e-01,6.897073092865606547e-01,2.546721798883321286e-01,6.485791920907499342e-02,7.063791709155823328e-01,4.989715331033854895e-01,-5.981673767857956792e-01,3.578042106508000364e-01,5.978289473642697111e-02,3.573994503066707691e-03
5.880000000000000782e-01,2.287254567679999795e+00,3.372767817162569126e-01,1.137556274848756099e-01,8.352566194978033876e-01,6.976536204148983122e-01,2.467157233711262942e-01,6.086864815853811062e-02,7.010314891120009717e-01,4.914451487265895646e-01,-6.053651297790901831e-01,3.664669403524546953e-01,4.424391205707731145e-02,1.957523754114391234e-03
5.920000000000005258e-01,2.257485076479996522e+00,3.379517967564223957e-01,1.142114169308942329e-01,8.400045873793052786e-01,7.056077068182768919e-01,2.387248930987513063e-01,5.698957458501023587e-02,6.955262581295713620e-01,4.837567757477231334e-01,-6.123552011120696470e-01,3.749788923290032772e-01,2.868391498295108297e-02,8.227669787491656474e-04
5.960000000000000853e-01,2.227732033279999246e+00,3.386234144544807423e-01,1.146658168168110392e-01,8.447291642663906641e-01,7.135673609621948632e-01,2.307005750354348406e-01,5.322275532168030399e-02,6.898640526986746790e-01,4.759124112058397693e-01,-6.191346094554397439e-01,3.833276646255399100e-01,1.311026754547562657e-02,1.718791151139515186e-04
6.000000000000005329e-01,2.197999999999995957e+00,3.392913056618961365e-01,1.151185900977542281e-01,8.494294143553489107e-01,7.215303299720710051e-01,2.226436752201705616e-01,4.957020611554478762e-02,6.840454939785304278e-01,4.679182378323317182e-01,-6.257004331623842175e-01,3.915010320595952442e-01,-2.469630065413178782e-03,6.099072659992702077e-06
6.040000000000000924e-01,2.168293569279999389e+00,3.399551402240741926e-01,1.155694973647699436e-01,8.541043941413628549e-01,7.294943160915845493e-01,2.145551197533577537e-01,4.603389941237768374e-02,6.780712499550543004e-01,4.597806200156097090e-01,-6.320498119829187633e-01,3.994869648276429541e-01,-1.804834502364555116e-02,3.257427580925511493e-04
6.080000000000005400e-01,2.138617364479995953e+00,3.406145870465682735e-01,1.160182969089042365e-01,8.587531526519143199e-01,7.374569771896020143e-01,2.064358547725047011e-01,4.261576213565464871e-02,6.719420358223348044e-01,4.515060995050638737e-01,-6.381799487717285668e-01,4.072736470142860887e-01,-3.361841544232387763e-02,1.130197856852680491e-03
6.120000000000000995e-01,2.108976039679999470e+00,3.412693141632605620e-01,1.164647447894622406e-01,8.633747316874880173e-01,7.454159273164419064e-01,1.982868464168242029e-01,3.931767346192922841e-02,6.656586143471623362e-01,4.431013908545842206e-01,-6.440881111882890142e-01,4.148494949740977322e-01,-4.917235400042491850e-02,2.417920397943104302e-03
6.159999999999996589e-01,2.079374279680002768e+00,3.419189888065155003e-01,1.169085949064700702e-01,8.679681660695821588e-01,7.533687373101937146e-01,1.901090807805544958e-01,3.614146259522739435e-02,6.592217962160525913e-01,4.345733766063187842e-01,-6.497716333880683148e-01,4.222031755557982269e-01,-6.470265161929526776e-02,4.186433126567892272e-03
6.200000000000001066e-01,2.049816799999999439e+00,3.425632774793020974e-01,1.173495990773613246e-01,8.725324838960210050e-01,7.613129354537601090e-01,1.819035638548411882e-01,3.308890654309228768e-02,6.526324403642028704e-01,4.259291022157348228e-01,-6.552279177035820190e-01,4.293236241381720442e-01,-8.020178118727004646e-02,6.432325705610743467e-03
6.239999999999996660e-01,2.020308346880002937e+00,3.432018460292795003e-01,1.177875071179052685e-01,8.770667068035656877e-01,7.692460081832518393e-01,1.736713214580232478e-01,3.016172789697604481e-02,6.458914542858296137e-01,4.171757707194639342e-01,-6.604544363140588681e-01,4.362000624469212218e-01,-9.566220133067747378e-02,9.151256763431071806e-03
6.280000000000001137e-01,1.990853697279999501e+00,3.438343597248383343e-01,1.182220669273895269e-01,8.815698502378110923e-01,7.771654008483166454e-01,1.654133991541693049e-01,2.736159261973653695e-02,6.389997943253301615e-01,4.083207371478142500e-01,-6.654487329024593167e-01,4.428220161214886375e-01,-1.110763602294249780e-01,1.233795780181698269e-02
6.319999999999996732e-01,1.961457658880002786e+00,3.444604833330898175e-01,1.186530245780658410e-01,8.860409237303532581e-01,7.850685185249376419e-01,1.571308621597162780e-01,2.469010784305575648e-02,6.319584659487270661e-01,3.993715026842684090e-01,-6.702084242985751894e-01,4.491793320007789747e-01,-1.264366994752963436e-01,1.598623897420640289e-02
6.360000000000001208e-01,1.932125070079999007e+00,3.450798811997918270e-01,1.190801244088624394e-01,8.904789311832048693e-01,7.929527268811829011e-01,1.488247952380675199e-01,2.214881967765272575e-02,6.247685239948467251e-01,3.903357085746993471e-01,-6.747312021069236110e-01,4.552621950966542208e-01,-1.417356579710227493e-01,2.008899674047874562e-02
6.399999999999996803e-01,1.902860800000002905e+00,3.456922173312012014e-01,1.195031091233624415e-01,8.948828711604306374e-01,8.008153530963358913e-01,1.404963025820147593e-01,1.973921103921704584e-02,6.174310729056986524e-01,3.812211297894821382e-01,-6.790148343181364732e-01,4.610611452240863106e-01,-1.569656758681249042e-01,2.463822340073724970e-02
6.440000000000001279e-01,1.873669748479998898e+00,3.462971554778380701e-01,1.199217198920419503e-01,8.992517371869720444e-01,8.086536868337870221e-01,1.321465076838513608e-01,1.746269949303818833e-02,6.099472669355230359e-01,3.720356684421142202e-01,-6.830571669025350401e-01,4.665670932569175866e-01,-1.721191985414591008e-01,2.962501850655421820e-02
6.479999999999996874e-01,1.844556846080002144e+00,3.468943592201468862e-01,1.203356964587563027e-01,9.035845180546213662e-01,8.164649812680023766e-01,1.237765531930536400e-01,1.532063512035283792e-02,6.023183103379781134e-01,3.627873469683969287e-01,-6.868561253845668624e-01,4.717713369782998156e-01,-1.871886805983339619e-01,3.503960214414508778e-02
6.520000000000001350e-01,1.815527054079999258e+00,3.474834920560385121e-01,1.207447772514589762e-01,9.078801981351003469e-01,8.242464541658290900e-01,1.153876007614112326e-01,1.331429840947482950e-02,5.945454575309550016e-01,3.534843010706926192e-01,-6.904097163967729545e-01,4.766655764950724627e-01,-2.021665899200031091e-01,4.087133007988270200e-02
6.559999999999996945e-01,1.786585364480002269e+00,3.480642174902937591e-01,1.211486994971305159e-01,9.121377577001935633e-01,8.319952890223369923e-01,1.069808308754950782e-01,1.144489817481128026e-02,5.866300132385035004e-01,3.441347724322068036e-01,-6.937160292119474159e-01,4.812419291855914993e-01,-2.170454117332737687e-01,4.710871075446633471e-02
6.600000000000001421e-01,1.757736799999998878e+00,3.486361991258088433e-01,1.215471993408906298e-01,9.163561732488822997e-01,8.397086362513356272e-01,9.855744267635835332e-02,9.713569506903663164e-03,5.785733326093708273e-01,3.347471012067136376e-01,-6.967732372521354689e-01,4.854929441508206711e-01,-2.318176527099113649e-01,5.373942410793307312e-02
6.639999999999997016e-01,1.728986414080001977e+00,3.491991007566609961e-01,1.219400119692606727e-01,9.205344178414119893e-01,8.473836144306272633e-01,9.011865376637297198e-02,8.121371756663409505e-03,5.703768213116574559e-01,3.253297182895903972e-01,-6.995795995731208805e-01,4.894116161388881725e-01,-2.464758450914580068e-01,6.075034221354840697e-02
6.680000000000001492e-01,1.700339290879999021e+00,3.497525864629701942e-01,1.223268717375374376e-01,9.246714614402312682e-01,8.550173116020131081e-01,8.166570000311099142e-02,6.669286556998122936e-03,5.620419356031074454e-01,3.158911373764875519e-01,-7.021334623230368610e-01,4.929913989137354458e-01,-2.610125508370217950e-01,6.812755169444888181e-02
6.719999999999997087e-01,1.671800545280002437e+00,3.502963207075312502e-01,1.227075123012335844e-01,9.287662712577217095e-01,8.626067866259718997e-01,7.319983528018862706e-02,5.358215885046747201e-03,5.535701823765573071e-01,3.064399468164148987e-01,-7.044332601737369748e-01,4.962262180389998001e-01,-2.754203657915393344e-01,7.585637789274532472e-02
6.760000000000001563e-01,1.643375322879998546e+00,3.508299684341907865e-01,1.230816667515352986e-01,9.328178121106427412e-01,8.701490705908864198e-01,6.472233129499831150e-02,4.188980168259517564e-03,5.449631191800829999e-01,2.969848012664853543e-01,-7.064775177235587122e-01,4.991104830488412025e-01,-2.896919238719495859e-01,8.392141075663143990e-02
6.799999999999997158e-01,1.615068800000002192e+00,3.513531951679370602e-01,1.234490677547184639e-01,9.368250467812005988e-01,8.776411682765986599e-01,5.623447730326151112e-02,3.162316437571034179e-03,5.362223542113894181e-01,2.875344131560047534e-01,-7.082648508701057111e-01,5.016390989780530330e-01,-3.038199012686683131e-01,9.230653240690335493e-02
6.840000000000001634e-01,1.586886183679998563e+00,3.518656671166753291e-01,1.238094476954629680e-01,9.407869363846509403e-01,8.850800596720173052e-01,4.773757986034434658e-02,2.278876530922754103e-03,5.273495462860050553e-01,2.780975439680553607e-01,-7.097939681516800547e-01,5.038074772245082489e-01,-3.177970206596913982e-01,1.009949463401763198e-01
6.879999999999997229e-01,1.558832711680002481e+00,3.523670512746534533e-01,1.241625388239942507e-01,9.447024407433313176e-01,8.924627015464073887e-01,3.923296254928577975e-02,1.539225350393660452e-03,5.183464047788519657e-01,2.686829953471614463e-01,-7.110636720559921908e-01,5.056115457177515760e-01,-3.316160554346069822e-01,1.099692082220083272e-01
6.920000000000001705e-01,1.530913652479998888e+00,3.528570155275038700e-01,1.245080734069771017e-01,9.485705187670223637e-01,8.997860290739378986e-01,3.072196569549726780e-02,9.438391761953109733e-04,5.092146895387786865e-01,2.592996000420747515e-01,-7.120728602947786756e-01,5.070477583683873357e-01,-3.452698339257409543e-01,1.192112582191087455e-01
6.959999999999997300e-01,1.503134305280001914e+00,3.533352287588671925e-01,1.248457838820810073e-01,9.523901288395181242e-01,9.070469575109538773e-01,2.220594606810152166e-02,4.931040407794333924e-04,4.999562107756521101e-01,2.499562126931482720e-01,-7.128205270429626150e-01,5.081131037738070289e-01,-3.587512436436131602e-01,1.287024548158390846e-01
7.000000000000001776e-01,1.475499999999998924e+00,3.538013609585566877e-01,1.251754030161269238e-01,9.561602292112910684e-01,9.142423839253887019e-01,1.368627656788716333e-02,1.873141662926972257e-04,4.905728289196255587e-01,2.406617004742042099e-01,-7.133057641409936700e-01,5.088051131567669083e-01,-3.720532355138325142e-01,1.384236100563113192e-01
7.039999999999997371e-01,1.448016097280002024e+00,3.542550833322257176e-01,1.254966640667221911e-01,9.598797783981226628e-01,9.213691889776290944e-01,5.164345901865555200e-03,2.667046859411555400e-05,4.810664544522074149e-01,2.314249335992177581e-01,-7.135277622590118218e-01,5.091218675143528438e-01,-3.851688281125119073e-01,1.483550261495657496e-01
7.080000000000001847e-01,1.420687988479998776e+00,3.546960684124952912e-01,1.258093009472815438e-01,9.635477355855682768e-01,9.284242387520762474e-01,-3.358441755574576634e-03,1.127913102558684425e-05,4.714390477087780362e-01,2.222547757045594818e-01,-7.134858120214861987e-01,5.090620039559595744e-01,-3.980911118972425000e-01,1.584765333715828506e-01
7.119999999999997442e-01,1.393521095680001931e+00,3.551239901714983160e-01,1.261130483953264436e-01,9.671630610391123151e-01,9.354043866385457484e-01,-1.188066711490922897e-02,1.411502510952855843e-04,4.616926186522132824e-01,2.131600741179380532e-01,-7.131793050909879250e-01,5.086247212100644122e-01,-4.108132534306201955e-01,1.687675291942509759e-01
7.160000000000001918e-01,1.366520871679999027e+00,3.555385241347945868e-01,1.264076421439479236e-01,9.707247165198745753e-01,9.423064752625908147e-01,-2.040089613710251507e-02,4.161965631968443289e-04,4.518292266172911908e-01,2.041496500255794710e-01,-7.126077352097665019e-01,5.078097842807927087e-01,-4.233284995932827255e-01,1.792070185678999727e-01
7.199999999999997513e-01,1.339692800000001682e+00,3.559393474966099369e-01,1.266928190963124423e-01,9.742316657057067397e-01,9.491273384637158861e-01,-2.891768041258590063e-02,8.362322404444542901e-04,4.418509800255777664e-01,1.952322885495635096e-01,-7.117706991978109965e-01,5.066175282365407151e-01,-4.356301817833726497e-01,1.897736552806142951e-01
7.240000000000001990e-01,1.313042394879998520e+00,3.563261392363490931e-01,1.269683175030820454e-01,9.776828746175233453e-01,9.558638033203838980e-01,-3.742955755355745207e-02,1.400971778655069663e-03,4.317600360705035056e-01,1.864167287476024837e-01,-7.106678979060886414e-01,5.050488611142588402e-01,-4.477117200993087076e-01,2.004457843142817552e-01
7.279999999999997584e-01,1.286575201280001579e+00,3.566985802363319413e-01,1.272338771426149429e-01,9.810773120507011447e-01,9.625126922206288516e-01,-4.593505159955488248e-02,2.110028965453769351e-03,4.215586003723613695e-01,1.777116535479042747e-01,-7.092991371236706533e-01,5.031052659243837599e-01,-4.595666275027157632e-01,2.112014851142199057e-01
7.320000000000002061e-01,1.260296794879998572e+00,3.570563534007000217e-01,1.274892395038055848e-01,9.844139500113683328e-01,9.690708249769848237e-01,-5.443267343624545729e-02,2.962915937416941807e-03,4.112489266029779600e-01,1.691256796321015665e-01,-7.076643284374671827e-01,5.007888017428514527e-01,-4.711885139583292803e-01,2.220186156862586635e-01
7.359999999999997655e-01,1.234212782080001736e+00,3.573991437754382439e-01,1.277341479714163841e-01,9.876917641574104456e-01,9.755350209843777209e-01,-6.292092122736510362e-02,3.959042328100284211e-03,4.008333160798261963e-01,1.606673472795498436e-01,-7.057634900433138458e-01,4.981021038781187626e-01,-4.825710905476657819e-01,2.328748574323634413e-01
7.400000000000002132e-01,1.208328799999998759e+00,3.577266386694555877e-01,1.279683480137472351e-01,9.909097342439988632e-01,9.819021014195125074e-01,-7.139828085972821370e-02,5.097714509724632012e-03,3.903141173293702137e-01,1.523451101866053758e-01,-7.035967475071693844e-01,4.950483831026674664e-01,-4.937081735532243831e-01,2.437477606332607294e-01
